Token.ID	Context	Variant	Recipient.lemma	Theme.lemma	Recipient.type	Theme.type	Recipient.cluster_number	Recipient.silhouette	cluster_combo	Recipient.medoid_label	Theme.cluster_number	Theme.silhouette	Theme.medoid_label	Recipient.medoid	Theme.medoid	tree_cluster
dat-3360	A: people even wanting to play on their team. //B: Yeah. W-, w-, well, yeah. Uh, firing Tom Landry and hiring Jimmy Johnson what, what kind of, uh, uh, doesn't give you much respect for their team at all. Any t-, any team that, tha-, where the owner would fire Tom Landry, you know, is like one of the greatest coaches of all time. //A: Right. Right.	ditransitive	you/pp	respect/nn	P	N	7	0.17207849	everybody/pn-doubt/nn	everybody/pn	9	0.23307654	doubt/nn	everybody/pn	doubt/nn	5
dat-3361	B: That's right. And I also think the first thing they should have clarified was that the taxpayer will give you a hundred thousand dollars maximum, I don't care how many accounts you've got.	ditransitive	you/pp	maximum/nn	P	N	7	0.17207849	everybody/pn-half/nn	everybody/pn	3	0.34677625	half/nn	everybody/pn	half/nn	5
dat-3362	B:  Well are they going to beat, are they going to beat Oakland? //A:  Well now see that's a good question, I, that's, I don't know how Oakland's going to react to being, uh, swept in the World Series last year.  They couldtvery easily, uh, take that as a challenge.  Which is the way most teams nat-, you know, naturally do. //B:  Yeah. //A:  Uh, and, and, just go out and not give anybody a chance to beat them, so,	ditransitive	anybody/pn	chance/nn	I	N	7	0.343534	everybody/pn-power/nn	everybody/pn	12	0.046333168	power/nn	everybody/pn	power/nn	5
dat-3363	B: Yeah, yeah. //A: the, uh, the standard shift. I fact, I, I remember once we, uh, we, uh, went, uh, went on a, uh, test drive. We got one of these things from Lee Iacocca that said, you know, I'll give you a fifty dollar savings bond if you'll -- //B: Yeah.	ditransitive	you/pp	bond/nn	P	N	7	0.17207849	everybody/pn-discount/nn	everybody/pn	0	0.5536279	discount/nn	everybody/pn	discount/nn	5
dat-3364	B: Yeah. Well there's, there, uh, well they, I think when they open the show up they give you two different views of Dallas. //A: Oh, do they? //B: One from the east and one from the west.	ditransitive	you/pp	views/nn	P	N	7	0.17207849	everybody/pn-live/nn	everybody/pn	10	0.11996077	live/nn	everybody/pn	live/nn	5
dat-3365	A: Okay, uh, could you give me your thoughts on, uh, on any trends. //B: Well, uh, longer term trends I think that, uh, like past oh, ten or fifteen years, uh, the-, the-, there seems to be a, a trend and maybe it's longer than that of, of politics is, is strictly a what can I get for me or	ditransitive	me/pp	thoughts/nn	P	N	7	0.44839486	everybody/pn-live/nn	everybody/pn	10	0.21888623	live/nn	everybody/pn	live/nn	5
dat-3366	B: Yeah, I knew you weren't the Tar Heels. //A: [Laughter]. //B: Uh, no, somebody gave me a pair of running shorts and with the logo on it, and I thought it was a wildcat, but it was a wolf. Yeah, for the N C State, uh, wolf pack. //A: Why, do you run?	ditransitive	me/pp	pair/nn	P	N	7	0.44839486	everybody/pn-bag/nn	everybody/pn	8	0.48572412	bag/nn	everybody/pn	bag/nn	5
dat-3367	together and put it on the steak. //B: Um, okay. //A: Tastes pretty good. gives it a, kind of a hickory flavor. But, uh, grill I have, I, I don't normally put hickory chips in it, but it's got the, uh, uh, rocks -- //B: Uh-huh.	ditransitive	it/pp	flavor/nn	P	N	14	0.4634987	it/pp-orange/nn	it/pp	11	0.74472314	orange/nn	it/pp	orange/nn	6
dat-3368	the, you know, street so, //A: Yeah. Well, I guess that's, uh, the price of freedom, I guess, is a little, anyway, the, uh, uh, the, the public service thing again I, I, I guess, in my own, having had the whole three or four minutes to, you know, give it a great deal of thought, you know, //B: [Laughter].	ditransitive	it/pp	thought/nn	P	N	14	0.4634987	it/pp-doubt/nn	it/pp	9	0.4654712	doubt/nn	it/pp	doubt/nn	6
dat-3369	done because they were too ((ham strung)). //A: Yeah. //B: Uh, this thing they, they gave the guys, uh, the power and the material and the, told them to go do it and they did it. You know, //A: Yeah.	ditransitive	guys/nn	power/nn	N	N	2	0.37011418	kids/nn-power/nn	kids/nn	12	0.44975743	power/nn	kids/nn	power/nn	3
dat-3370	A: Do -- //B: advantage of it yet so, //A: -- do they give the employees time off during the day to go? //B: No, not really. //A: A lot of places do that now. They'll, they'll set aside --	ditransitive	employees/nn	time-off/nn	N	N	2	0.48762307	kids/nn-live/nn	kids/nn	10	0.18611751	live/nn	kids/nn	live/nn	3
dat-3371	B: Well, supposedly in seven days they're going, they're going to look through your background and make sure you are not an ex-con or don't have, //A: What does that mean? That, that really doesn't, you know, it's, just because it gives them time to look you up, doesn't mean, I mean it, it, it may be well-intended, but I don't know how effective it is. //B: Yeah. I don't either. It might stop some people, but some people with a history of something. But, uh, you know, I guess there's a lot of information	ditransitive	them/pp	time/nn	P	N	7	0.2620939	everybody/pn-half/nn	everybody/pn	3	0.65899897	half/nn	everybody/pn	half/nn	5
dat-3372	A: Uh, but if meet all those, chances are they'll approve you. //B: Uh-huh. //A: So we're looking at that. It's just, it's just hard to give somebody two hundred and fifty bucks on a chance, you know [laughter]. //B: Yeah, I would, I would find that, uh, a little bit disarming.	ditransitive	somebody/pn	buck/nn	I	N	7	0.20257773	everybody/pn-discount/nn	everybody/pn	0	0.033533063	discount/nn	everybody/pn	discount/nn	5
dat-3373	B: And you just know about what time, like some days I hate staying home because the phone rings all the time, but, uh, I don't know, I haven't been able to figure that out. Something else to do about it. When they call up and want to say, well tell me this, this, this, this and I'll give you a free something or other,	ditransitive	you/pp	something/nn	P	N	7	0.17207849	everybody/pn-live/nn	everybody/pn	10	0.48679584	live/nn	everybody/pn	live/nn	5
dat-3374	B: [Sniffing]. //A: with the one that I had the last time, the one that I have now, uh, has a lot more amenities, I guess is the right word, than the one that I moved out of. Uh, this one, you know, gave us free cable and, uh, ceiling fans and, uh, it was practically new when I moved in here and the carpet was new and, //B: Huh. Do you live in the high-rise?	ditransitive	us/pp	cable/nn	P	N	7	0.17421363	everybody/pn-book/nn	everybody/pn	13	0.53652686	book/nn	everybody/pn	book/nn	5
dat-3375	B: -- they'll be too busy doing their endorsements and stuff, to, to concentrate on the game. //A: Well, I understand that, uh, I guess Boston's really, uh, giving, uh, are, aren't they playing Detroit? {Pause} I think Boston's playing Detroit and I think they're really [giving them a run for their money]. //B: Yeah, except Larry Bird's hurt. //A: Did he get hurt again?	ditransitive	them/pp	run/nn	P	N	7	0.2620939	everybody/pn-book/nn	everybody/pn	13	0.3536932	book/nn	everybody/pn	book/nn	5
dat-3376	B: For, and he only heard very, you know, piddly type cases. Most of it was, uh, robberies or things like that, you know, it was not any serious crimes. So apparently even for the smallest crimes, they give the person the, you know, any felony anyways. //A: Yeah. Well, I guess we, //B: Th-, they give the person the option for a jury. //A: Yeah. I guess we always focus on criminal trials with th-, with the jury. But I know you have a right to ask for a jury in,	ditransitive	person/nn	option/nn	N	N	11	0.45494935	person/nn-service/nn	person/nn	4	0.13330534	service/nn	person/nn	service/nn	3
dat-3377	B: No, but here we are, you know, Saddam would not have been so bad if we had not gave him half the stuff he's got. //A: [Laughter] Yeah, there is already talks of, you know, dealing with the again, it won't be long.	ditransitive	him/pp	stuff/nn	P	N	7	0.46108976	everybody/pn-one/pn	everybody/pn	5	0.41955566	one/pn	everybody/pn	one/pn	8
dat-3378	things like that, different kinds of diseases, it's like, uh, is it really worth it? And, the people, I, I really think in general, people in the United States just don't eat enough vegetables, you know, because you can talk grain all you want as far as, you know, cleaning your system out so to speak, but you can't beat vegetables to give you all the nutrients and vitamins and, and the, the, the kind that you can't get from a [noise] little pill, //B: Yeah.	ditransitive	you/pp	nutrients/nn	P	N	7	0.17207849	everybody/pn-referrals/nn	everybody/pn	2	0.2262161	referrals/nn	everybody/pn	referrals/nn	5
dat-3379	money here and there I hear them talk about, uh, cutting what they call aid to some foreign countries. And if you all don't understand why we give a million here or a billion there and, and whether they like it or not or whether they understand it or not, the government just simply develops dependencies on us. Uh, start giving a country an X amount of dollars for so many years and their whole economy and their whole, uh, system is, uh, used to it and then you threaten with whatever you wish. You know, you say, well you're not acting right, we're going to withhold it or you're not doing this, that or the other, or we want our base here or we want whatever and the government's been doing	ditransitive	country/nn	amount/nn	N	N	4	0.49652928	advance/vv-discount/nn	advance/vv	0	0.08612112	discount/nn	advance/vv	discount/nn	3
dat-3380	A: Right. //B: That's not, the punishment is not fitting the crime now. //A: No, that's for sure. I mean, it's, it's kind of sad when you have to give them more than one life sentence in order to insure that they're going to stay in for a while. I mean, you know, even that's wh-, //B: I even gone, have gone to the point where I don't believe in giving them a	ditransitive	them/pp	sentence/nn	P	N	7	0.2620939	everybody/pn-appeal/nn	everybody/pn	7	0.5962913	appeal/nn	everybody/pn	appeal/nn	5
dat-3381	B: So, uh, he gave him a run for his money when he, he had to be playing all of us but if he passed you, uh, twice, uh, you were out. In other words, if you hadn't moved when he went around, so the more members he beat, well the faster he got around.	ditransitive	him/pp	run/nn	P	N	7	0.46108976	everybody/pn-book/nn	everybody/pn	13	0.3536932	book/nn	everybody/pn	book/nn	5
dat-3382	B: But they, they really do, they look down on them. And, I don't know, being, I, I live in, uh, Vermont and being up here we pretty much treat everybody, you know, as someone that has merit, even if they're poor, or if they're Hispanic or if they're black. We give everybody pretty much the benefit of a doubt because we don't see all the crime and, all the hurt in the big cities, you know.	ditransitive	everybody/pn	benefit/nn	I	N	7	0.48638642	everybody/pn-discount/nn	everybody/pn	0	0.3081169	discount/nn	everybody/pn	discount/nn	5
dat-3383	B: Either that or maybe rag rolling. //A: Uh-huh. //B: To give it kind of a country look. //A: Yeah, I've never done any of those fancy kinds of paint treatments, but [clicking] {from phone} they look very interesting and you get some beautiful effects with them.	ditransitive	it/pp	look/nn	P	N	14	0.4634987	it/pp-book/nn	it/pp	13	0.48960888	book/nn	it/pp	book/nn	6
dat-3384	B: But, you know, right now with the way our credit card situation is, there's nobody in the world that's going to give us a mortgage on a house. //A: Right, right. But, but, once I suppose you, you prove yourself by paying this off next year --	ditransitive	us/pp	mortgage/nn	P	N	7	0.17421363	everybody/pn-discount/nn	everybody/pn	0	0.5704268	discount/nn	everybody/pn	discount/nn	5
dat-3385	B: [Laughter] So, I mean, it, it kind of gives you a false sense of security. You think, oh, I've got one portion of my seat belt on, uh, but if your door comes open, you know, it's not going to do you any good.	ditransitive	you/pp	sense/nn	P	N	7	0.17207849	everybody/pn-doubt/nn	everybody/pn	9	0.28382158	doubt/nn	everybody/pn	doubt/nn	5
dat-3386	B: Oh really. //A: Yeah. Uh, and a friend of mine who had gone for a business trip to China and she just gave me this woman's name to contact and it would really be fun, I think ideally with like two couples because you have a car and a driver -- //B: Uh-huh.	ditransitive	me/pp	name/nn	P	N	7	0.44839486	everybody/pn-book/nn	everybody/pn	13	0.36257148	book/nn	everybody/pn	book/nn	5
dat-3387	A: Uh, probably about the same thing. Just, uh, give them a chan-, you know, with w-, a positive, have them sit down with their boss and their boss's boss and, uh, you know, just talk with them about what happened, what the problem was, [breathing] po-, there's a possibility that, uh, you know, you've got to give somebody a benefit of the doubt because everybody would probably say, Oh, well, that's just, you know, I just tried it once to see,	ditransitive	somebody/pn	benefit/nn	I	N	7	0.20257773	everybody/pn-discount/nn	everybody/pn	0	0.3081169	discount/nn	everybody/pn	discount/nn	5
dat-3389	A: # and # the times that it's worked and the times that it hasn't worked and, //B: # Yeah. # //A: # give # you a general description of it and you can help me out a little bit. //B: [Laughter].	ditransitive	you/pp	description/nn	P	N	7	0.17207849	everybody/pn-book/nn	everybody/pn	13	0.43317547	book/nn	everybody/pn	book/nn	5
dat-3390	A: # Uh-huh, that's great. # //B: # there, you know, # because the other, //A: Now #that gives,# //B: # public, # //A: you a little bit of incentive there.	ditransitive	you/pp	incentive/nn	P	N	7	0.17207849	everybody/pn-discount/nn	everybody/pn	0	0.3342928	discount/nn	everybody/pn	discount/nn	5
dat-3391	A: Right. //B: Uh, (( )) the smaller schools can give you a lot, uh, a lot more specialized instruction -- //A: Uh-huh.	ditransitive	you/pp	instruction/nn	P	N	7	0.17207849	everybody/pn-service/nn	everybody/pn	4	0.21723883	service/nn	everybody/pn	service/nn	5
dat-3392	A: Right, I mean, I'll give you an idea that I had, um, and I would say, I would say the ones, the majority appreciated what they were having in this country.	ditransitive	you/pp	idea/nn	P	N	7	0.17207849	everybody/pn-doubt/nn	everybody/pn	9	0.44979843	doubt/nn	everybody/pn	doubt/nn	5
dat-3393	A: Well, I'm short, and I've been told that if you wear the longer skirt, it gives y-, it gives you more of an elongated look. //B: Uh-huh. //A: So, uh, I've always been more comfortable in the longer ones.	ditransitive	you/pp	look/nn	P	N	7	0.17207849	everybody/pn-book/nn	everybody/pn	13	0.48960888	book/nn	everybody/pn	book/nn	5
