Token.ID	Variety	Corpus	Speaker	Speaker.sex	Speaker.YOB	Context	Inclusion	Inclusion.comments	Semantics	Response.variable	Verb.form	Verb.particle	Recipient	Recipient.head	Recipient.type	Recipient.animacy	Recipient.definiteness	Recipient.length	Recipient.coordinated	Recipient.quantified.pronoun	Recipient.contains.contraction	Recipient.contains.acronym	Recipient.contains.multiword.number	Recipient.contains.potentially.relevant.like	Theme	Theme.head	Theme.type	Theme.animacy	Theme.definiteness	Theme.length	Theme.coordinated	Theme.quantified.pronoun	Theme.rate.expression	Theme.contains.contraction	Theme.contains.acronym	Theme.contains.multiword.number	Theme.contains.potentially.relevant.like	Recipient.lemma	Recipient.inlist	Theme.lemma	Theme.inlist
dat-3313	US	SWBD	1436	M	1940	later ten game winning streak -- //A: Right. //B: -- and they give him all kinds of money and then he just goes right down the tubes. //A: And Valentine and Greave, they're about to get, you know, they're about to get old. But I like this Sandy Johnson.	y	NA	T	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	all kinds of money	money	N	I	Definite	4	0	0	0	0	0	0	0	him	TRUE	money	TRUE
dat-3314	US	SWBD	1437	F	1941	A: And my doctor gave me a prescription for it. And he said this way if it were to make the drug test positive, you have proof that your doctor ordered this for you, you know. And it didn't come up that I needed to do it but this could happen to anybody and if they would just say oh, this person's drug test is positive we won't hire them --	y	NA	T	D	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	a prescription for it	prescription	N	I	Indefinite	4	0	0	0	0	0	0	0	me	TRUE	prescription	TRUE
dat-3315	US	SWBD	1438	M	1959	B: #because# of, of something I guess since he was leaving his junior college day some supporter gave him a car [laughter] or something.	y	NA	T	D	gave	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	a car or something	car	N	I	Indefinite	4	1	0	0	0	0	0	0	him	TRUE	car	TRUE
dat-3316	US	SWBD	1440	F	1945	B: Yeah. //A: -- and we would drive down there and, and the kids, they, I have two sons and they were on the newspaper route and they'd keep giving them, uh, passes to get in.	y	NA	T	D	giving	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	passes to get in	passes	N	I	Indefinite	4	0	0	0	0	0	0	0	them	TRUE	passes	TRUE
dat-3317	US	SWBD	1444	F	1962	A:  Just because, uh, the, the dry cleaner comes right to his place of work and picks the articles up and takes them and dry cleans them and brings them back the next day and then they give the company a fifteen percent discount. So it really -- //B:  Wow.	y	NA	A	D	give	NA	the company	company	N	C	Definite	2	0	0	0	0	0	0	a fifteen percent discount	discount	N	I	Indefinite	4	0	0	0	0	0	0	0	company	TRUE	discount	TRUE
dat-3318	US	SWBD	1449	M	1969	A: Well, thank you. It's, it's fun. It gives me more motive to exercise as well. //B: Yeah.	y	NA	A	D	gives	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	more motive to exercise	motive	N	I	Indefinite	4	0	0	0	0	0	0	0	me	TRUE	motive	TRUE
dat-3319	US	SWBD	1455	F	1960	A: And so that -- //B: -- pretty much that time. //A: -- kind of gives him, uh, time with his dad, then.	y	NA	A	D	gives	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	time with his dad	time	N	T	Indefinite	4	0	0	0	0	0	0	0	him	TRUE	time	TRUE
dat-3320	US	SWBD	1458	M	1948	A: And Celebrity gave me pretty much continuous [sniffing] tomatoes from the, uh, first week in June until the freeze hit in November.	y	NA	T	D	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	pretty much continuous tomatoes	tomatoes	N	I	Indefinite	4	0	0	0	0	0	0	0	me	TRUE	tomatoes	TRUE
dat-3321	US	SWBD	1458	M	1948	A: You know, if he's got a contract that pays him regardless of injuries, he's in good shape. Well, you know that Michael Irvin's going to get a big boost and already, uh, Jones has said that, uh, they anticipate that he'll be giving Michael Irvin a big pay raise. So I think that will be coming.	y	NA	A	D	giving	NA	Michael Irvin	Michael Irvin	N	A	Definite-pn	2	0	0	0	0	0	0	a big pay raise	pay raise	N	I	Indefinite	4	0	0	0	0	0	0	0	irvin	TRUE	raise	TRUE
dat-3322	US	SWBD	1462	M	1961	A: Um, when I first got married, my, my father gave me and my wife a, a, a used Toyota, um, Corolla --	y	NA	T	D	gave	NA	me and my wife	me	P	A	Definite	4	1	0	0	0	0	0	a used Toyota Corolla	Toyota Corolla	N	I	Indefinite	4	0	0	0	0	0	0	0	me	TRUE	toyota	TRUE
dat-3324	US	SWBD	1465	F	1942	B: #And you can,# um, select whatever things you want to work on for the semester, and she'll help you with them and give you, um, lots of good points and, uh, it's, it's a very enjoyable group. Uh, it's not, um, overly formal that you have to worry, it's not professional, but it's good --	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	lots of good points	points	N	I	Indefinite	4	0	0	0	0	0	0	0	you	TRUE	points	TRUE
dat-3325	US	SWBD	1467	M	1955	B: Trying to, uh, give you some kind of concession there. //A: Sure.	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	some kind of concession	concession	N	I	Indefinite	4	0	0	0	0	0	0	0	you	TRUE	concession	TRUE
dat-3326	US	SWBD	1472	M	1950	B:  -- give you a real good workout. But if you are not used to that, some people don't like it. #Because,#	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a real good workout	workout	N	I	Indefinite	4	0	0	0	0	0	0	0	you	TRUE	workout	TRUE
dat-3327	US	SWBD	1473	F	1932	B: It's always nice to get a few unique ornaments, you know, that mean something to you. //A: Yes, well, I gave, we have, uh, six children, and I gave each of them some for their trees this year. //B: You have quite a large family?	y	NA	T	D	gave	NA	each of them	them	P	A	Definite	3	0	1	0	0	0	0	some for their trees	some	I	I	Indefinite	4	0	0	0	0	0	0	0	them	TRUE	some	TRUE
dat-3328	US	SWBD	1480	F	1959	A: I mean illustrations, real examples, you know -- //B: Right, right. //A: -- instead of just giving me a sermon or giving me a, you know, how-to type idea. //B: Do you know what I [laughter] hate, I hate to read books by people like HOW TO RAISE CHILDREN, and they're single.	y	NA	C	D	giving	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	a how-to type idea	idea	N	I	Indefinite	5	0	0	0	0	0	0	0	me	TRUE	idea	TRUE
dat-3329	US	SWBD	1481	F	1935	B: Uh-huh. //A: The shrimp just gives it a really good flavor. //B: Oh, I'll bet.	y	NA	A	D	gives	NA	it	it	P	I	Definite	1	0	0	0	0	0	0	a really good flavor	flavor	N	I	Indefinite	4	0	0	0	0	0	0	0	it	TRUE	flavor	TRUE
dat-3330	US	SWBD	1494	M	1941	B: -- and, uh, as far as her public, uh, public opinion surveys, I think they give her about a fifty, fifty rating. She -- //A: Yeah. //B: -- she hasn't, uh, destroyed the place, but the economy down here is in	y	NA	A	D	give	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	a fifty-fifty rating	rating	N	I	Indefinite	4	0	0	0	0	0	0	0	her	TRUE	rating	TRUE
dat-3331	US	SWBD	1501	F	1962	B: on the jury. //A:  #Yeah.# //B: #And that# would give them, //A: [Throat_clearing] #Uh-huh.# //B: #experience# in the courtroom, and it could count as some aspect or hours	y	NA	A	D	give	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	experience in the courtroom	experience	N	I	Indefinite	4	0	0	0	0	0	0	0	them	TRUE	experience	TRUE
dat-3332	US	SWBD	1501	F	1962	B: -- I think with working moms, if you can get them ma-, the bosses to give you almost like a rotation like they're going to do with year-round school where you work, //A: Sure.	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	almost like a rotation	rotation	N	I	Indefinite	4	0	0	0	0	0	0	1	you	TRUE	rotation	TRUE
dat-3333	US	SWBD	1513	F	1936	A: Yes, you know, trying to see who knew where who [laughter] else lived and what have you and also gave them a little questionnaire to fill out as to what would be the most convenient time. We gave them a couple of choices there, uh, time and place, whether they would like to go back to our, quote, old hometown, or someplace in between [laughter] for all --	y	NA	A	D	gave	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	a couple of choices	choices	N	I	Indefinite	4	0	0	0	0	0	0	0	them	TRUE	choice	TRUE
dat-3334	US	SWBD	1524	M	1963	A: -- it was just, she gave her no time in jail, you know, all of these things and then, oh, there's we have these, we have people wondering around to-, with petitions trying to get the judge, //B: To get that judge recalled I would think.	y	NA	A	D	gave	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	no time in jail	time	N	T	Indefinite	4	0	0	0	0	0	0	0	her	TRUE	time	TRUE
dat-3335	US	SWBD	1524	M	1963	A: Yeah. And, and, oh, of course, they, you know, the criminal case went up and, [breathing] and the judge gave the woman who shot her, shot the girl a, uh, uh, practically a suspended sentence. I mean it was -- //B: Oh, my goodness.	y	NA	A	D	gave	NA	the woman who shot her	woman	N	A	Definite	5	0	0	0	0	0	0	practically a suspended sentence	sentence	N	I	Indefinite	4	0	0	0	0	0	0	0	woman	TRUE	sentence	TRUE
dat-3336	US	SWBD	1525	M	1959	A: Uh, well, it's nice to talk with you. Um, I, I guess I'll go ahead and start off with, uh, I think that there's two things that could be done that are procedural to, uh, to help the budget. The first I believe in would be to give the President a line item veto, um.	y	NA	A	D	give	NA	the President	President	N	A	Definite	2	0	0	0	0	0	0	a line item veto	veto	N	I	Indefinite	4	0	0	0	0	0	0	0	president	TRUE	veto	TRUE
dat-3337	US	SWBD	1532	M	1965	B: -- at the same time. And from when I've done it, it does give you a good, a real good [laughter] workout. //A: [Laughter].	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a real good workout	workout	N	I	Indefinite	4	0	0	0	0	0	0	0	you	TRUE	workout	TRUE
dat-3338	US	SWBD	1533	M	1965	B: -- say, basically, look, uh, I'll take care of mom and dad for you, but you have to give me a kind of a payment for doing that for you. //A: Right. //B: You know. So essentially it, it relieved them of the burden.	y	NA	T	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	a payment	payment	N	I	Indefinite	2	0	0	0	0	0	0	0	me	TRUE	payment	TRUE
dat-3339	US	SWBD	1533	M	1965	B: -- hassle. //A: -- yeah. //B: Yeah, that's true. I mean, up here, they give you one, one of those containers and you put everything in it. //A: Uh-huh.	y	NA	T	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	one of those containers	containers	N	I	Indefinite	4	0	0	0	0	0	0	0	you	TRUE	containers	TRUE
dat-3340	US	SWBD	1554	M	1960	B: [Laughter] Now that was a real nice benefit. It gave me a lot of flexibility. Uh, but, of course now, I've gone to zero amount of years in the company --	y	NA	A	D	gave	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	a lot of flexibility	flexibility	N	I	Indefinite	4	0	0	0	0	0	0	0	me	TRUE	flexibility	TRUE
dat-3341	US	SWBD	1555	M	1960	B: Uh-huh. //A: And, uh, the newspapers were giving her a very hard time on that although I always suspected it was something else and that was just something to bang on her about. //B: Yeah. Could be. Could be. How do you feel about, #about# --	y	NA	A	D	giving	NA	her	her	P	A	Definite	1	0	0	0	0	0	0	a very hard time	time	N	T	Indefinite	4	0	0	0	0	0	0	0	her	TRUE	time	TRUE
dat-3342	US	SWBD	1567	M	1946	B: Or, uh, maybe I say, well, you know, you paid five hundred bucks for this program, so send us twenty and we'll give you a really great upgrade. //A: [Laughter] Yeah. //B: [Laughter].	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a really great upgrade	upgrade	N	I	Indefinite	4	0	0	0	0	0	0	0	you	TRUE	upgrade	TRUE
dat-3343	US	SWBD	1607	M	1945	B: Uh-huh. #So it# -- //A: -- #And so,# //B: -- gives them a sense of identity. //A: Yeah, you walked in there and it didn't look like, uh, you know, how, yo-, you, you walk into some rooms and there's, it's completely generic. There's nothing, maybe a picture or two that belongs to that person and that's it.	y	NA	A	D	gives	NA	them	them	P	A	Definite	1	0	0	0	0	0	0	a sense of identity	sense	N	I	Indefinite	4	0	0	0	0	0	0	0	them	TRUE	sense	TRUE
dat-3344	US	SWBD	1646	F	1967	B: It was easy, you know, go over to some, uh, it was these people that lived in our neighborhood and I'd just go over there. Every Thursday night, they went to the theater. They had permanent tickets and they'd [give me, it was supposed to be two dollars an hour for two kids], but they would usually give me like five dollars more #at the end of the night.# //A: #Oh, wow.#	y	NA	T	D	give	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	like five dollars more	dollars	N	I	Indefinite	4	0	0	0	0	0	0	1	me	TRUE	dollar	TRUE
dat-3345	US	SWBD	1661	M	1956	A: Uh-huh. //B: I really do. I think it'd be better that way and even at that, it would at least give the person time to look for another job #because# -- //A: #Uh-huh.# //B: -- they know that (( )) that there are problems and, you know, there are	y	NA	A	D	give	NA	the person	person	N	A	Definite	2	0	0	0	0	0	0	time to look for another job	time	N	T	Indefinite	6	0	0	0	0	0	0	0	person	TRUE	time	TRUE
dat-3346	US	SWBD	1669	F	1954	A: out to the end of the street every Thursday so they can pick it up and haul it away [laughter]. //B: Uh-huh. That's is what everybody is complaining about. They gave us these big restorage bins -- //A: Uh-huh.	y	NA	T	D	gave	NA	us	us	P	A	Definite	1	0	0	0	0	0	0	these big restorage bins	restorage bins	N	I	Definite	4	0	0	0	0	0	0	0	us	TRUE	bin	TRUE
dat-3347	US	SWBD	1680	F	1950	could almost hold meetings sometimes, because people tend to set up a regular schedule [laughter] and go down there, uh, but the, the etiquette of the place is that you don't really talk too much business #when we're down there.# //A: #Oh, I really wouldn't have# thought they would give you that much free time. This is part of your day? //B: Uh, yeah, yeah. It just, you know, works out that way.	y	NA	A	D	give	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	that much free time	free time	N	T	Definite	4	0	0	0	0	0	0	0	you	TRUE	NA	FALSE
dat-3348	US	SWBD	1697	F	1940	B: #I know.# It, it seems to be, be kind of, kind of scary, you know. Because you think of, uh, see my son's eighteen right now and he, he's, uh, [sigh] he wants to go into engineering. And the, the, the branches of engineering that he wants to go into is now kind of open and he's interested in, basically, three different areas. But, uh, it's difficult for me to try to give him any kind of advice or to advise him or anything like that. He needs to do his own course of investigation and, and see what he can do because who knows what's going to happen in another thirty years.	y	NA	C	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	any kind of advice	advice	N	I	Indefinite	4	0	0	0	0	0	0	0	him	TRUE	advice	TRUE
dat-3349	US	SWBD	1002	F	1963	B: I think that Discover Card has a good idea with, you know, giving you a little cash back incentive for each amount you, you purchase. As long as you don't go crazy trying to get cash back.	y	NA	A	D	giving	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a little cashback incentive	incentive	N	I	Indefinite	4	0	0	0	0	0	0	0	you	TRUE	incentive	TRUE
dat-3350	US	SWBD	1005	F	1956	A: Yeah. //B: Well, you know, um, back then what they tried to do, you know, the (( )) would always try to stump Jesus, try to give him something that would contradict himself, //A: Right.	y	NA	A	D	give	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	something that would contradict himself	something	I	I	Indefinite	5	0	0	0	0	0	0	0	him	TRUE	something	TRUE
dat-3351	US	SWBD	1005	F	1956	B: And never to this extent though, you know, so, so it's like there is a struggle within me going do, do I [lipsmack] be open-minded and give them the benefit of the doubt which is kind of my basic personality. You know I, //A: Uh-huh.	y	NA	A	D	give	NA	them	them	P	I	Definite	1	0	0	0	0	0	0	the benefit of the doubt	benefit of the doubt	N	I	Definite	5	0	0	0	0	0	0	0	them	TRUE	benefit	TRUE
dat-3352	US	SWBD	1028	M	1965	the eighty-six team that, that, that they were. //A: Right. //B: I, I, that probably gives the readers a good shot for you this year or next year, I think, if, I think, the young talent really just has to build itself up. //A: Yeah, I mean, they've been, they've been young for a while, and they're	y	NA	A	D	gives	NA	the readers	readers	N	A	Definite	2	0	0	0	0	0	0	a good shot for you	shot	N	I	Indefinite	5	0	0	0	0	0	0	0	reader	TRUE	shot	TRUE
dat-3353	US	SWBD	1032	F	1943	B: Right. Yeah, I thought that it made you think about, um, you know, what happens when you die and everything and are there really angels and ghost and things. //A: Uh-huh. Uh-huh, it almost makes you kind of think about things. It gives you a different way of thinking, um, because, //B: #Yeah.#	y	NA	A	D	gives	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a different way of thinking	way	N	I	Indefinite	5	0	0	0	0	0	0	0	you	TRUE	way	TRUE
dat-3354	US	SWBD	1033	F	1965	B: (( )). //A: that doesn't make sense, does it? //B: Because he's good. And it's giving him an incentive to stay around, and, uh, he's been there for some-, twenty something years -- //A: Uh-huh.	y	NA	A	D	giving	NA	him	him	P	A	Definite	1	0	0	0	0	0	0	an incentive to stay around	incentive	N	I	Indefinite	5	0	0	0	0	0	0	0	him	TRUE	incentive	TRUE
dat-3355	US	SWBD	1042	F	1938	A: Especially if your spouse will get in there with you and get dirty, yeah. //B: Yeah, exactly. I like things that, you know, two people can do, but I like the quiet of doing things away, you know, kind of gives you some space for yourself, and that's what I find in making the dolls and things, that it gives me something that I can create, and I like to crochet and knit. I made some afghans and that kind of stuff. I like doing things with my hands. //A: Uh-huh. Sounds like it.	y	NA	A	D	gives	NA	me	me	P	A	Definite	1	0	0	0	0	0	0	something that I can create	something	I	I	Indefinite	5	0	0	0	0	0	0	0	me	TRUE	something	TRUE
dat-3356	US	SWBD	1064	F	1951	B: I know this year we took our Christmas tree they had a place, //A: Right. //B: in the park where you could go have your tree shredded and they gave you a little, um, seedling to plant, //A: Uh-huh.	y	NA	T	D	gave	NA	you	you	P	A	Definite	1	0	0	0	0	0	0	a little seedling to plant	seedling	N	I	Indefinite	5	0	0	0	0	0	0	0	you	TRUE	seedling	TRUE
